# 104614M29  idx 2  channel total (DD+DT+TT+TD)  TH=THNTX  BT=BTN[DD+DT]  t = 13.329 s
# (TH/BT)_LOS = 0.529376  [cum (TH/BT)(rhot=1) must match this]
#   rhot          f             TH[n/m3/s]    BT[n/m3/s]    THKM14        BTKM14        DVOL[m3]      TH*f*DVOL[n/s] BT*f*DVOL[n/s] TH/BT_local   TH/BT_cum
6.87500000e-01 2.30817961e-01 7.50004800e+14 8.97638969e+15 1.73114578e+14 2.07191196e+15 4.77119893e-01 8.25964091e+13 9.88550413e+14 8.35530571e-02 5.59567049e-01
6.92499995e-01 2.28309355e-01 7.11994624e+14 8.77791082e+15 1.62555033e+14 2.00407916e+15 4.79810089e-01 7.79955450e+13 9.61577398e+14 8.11120822e-02 5.58297023e-01
6.97499990e-01 2.27973629e-01 6.75879616e+14 8.58057869e+15 1.54082729e+14 1.95614567e+15 4.82139915e-01 7.42894339e+13 9.43135905e+14 7.87685354e-02 5.57051800e-01
7.02499986e-01 2.27084927e-01 6.42354304e+14 8.38418465e+15 1.45868980e+14 1.90392196e+15 4.84985799e-01 7.07443838e+13 9.23375111e+14 7.66149996e-02 5.55833456e-01
7.07499981e-01 2.24928576e-01 6.09601600e+14 8.18852006e+15 1.37116820e+14 1.84183215e+15 4.87196416e-01 6.68028230e+13 8.97334023e+14 7.44458822e-02 5.54650045e-01
7.12499976e-01 2.25082959e-01 5.79256320e+14 7.99337626e+15 1.30380726e+14 1.79917278e+15 4.89548177e-01 6.38276469e+13 8.80781753e+14 7.24670404e-02 5.53489345e-01
7.17499971e-01 2.22690638e-01 5.50194176e+14 7.79854460e+15 1.22523092e+14 1.73666287e+15 4.92317587e-01 6.03202730e+13 8.54989675e+14 7.05508789e-02 5.52363499e-01
7.22500026e-01 2.22035774e-01 5.22236896e+14 7.60381411e+15 1.15955273e+14 1.68831875e+15 4.94748175e-01 5.73686598e+13 8.35292620e+14 6.86809130e-02 5.51264398e-01
7.27500021e-01 2.21329478e-01 4.96444704e+14 7.40898079e+15 1.09877847e+14 1.63982585e+15 4.96966302e-01 5.46055874e+13 8.14938190e+14 6.70058025e-02 5.50193178e-01
7.32500017e-01 2.19847243e-01 4.71189408e+14 7.21383366e+15 1.03589692e+14 1.58594144e+15 4.99601692e-01 5.17535856e+13 7.92339028e+14 6.53174761e-02 5.49152576e-01
7.37500012e-01 2.18667637e-01 4.47623712e+14 7.01816408e+15 9.78808195e+13 1.53464536e+15 5.01727164e-01 4.91094660e+13 7.69973262e+14 6.37807420e-02 5.48142419e-01
7.42500007e-01 2.17721133e-01 4.25032288e+14 6.82176338e+15 9.25385111e+13 1.48524205e+15 5.04099190e-01 4.66485885e+13 7.48709315e+14 6.23053402e-02 5.47161203e-01
7.47500002e-01 2.16975426e-01 4.03280096e+14 6.62442293e+15 8.75018706e+13 1.43733699e+15 5.06382167e-01 4.43093869e+13 7.27841819e+14 6.08777700e-02 5.46208329e-01
7.52499998e-01 2.14995912e-01 3.83107712e+14 6.42551099e+15 8.23665918e+13 1.38145859e+15 5.08967519e-01 4.19219198e+13 7.03117552e+14 5.96229175e-02 5.45288993e-01
7.57499993e-01 2.15239455e-01 3.63178816e+14 6.22263603e+15 7.81704104e+13 1.33935679e+15 5.11035383e-01 3.99478456e+13 6.84458708e+14 5.83641425e-02 5.44395072e-01
7.62499988e-01 2.12702165e-01 3.44822208e+14 6.01607522e+15 7.33444302e+13 1.27963222e+15 5.13310909e-01 3.76484962e+13 6.56849181e+14 5.73168046e-02 5.43538450e-01
7.67499983e-01 2.13371327e-01 3.26873600e+14 5.80656835e+15 6.97454539e+13 1.23895520e+15 5.15338600e-01 3.59425245e+13 6.38481435e+14 5.62937660e-02 5.42706919e-01
7.72499979e-01 2.11027884e-01 3.09948608e+14 5.59485520e+15 6.54077990e+13 1.18067046e+15 5.17666578e-01 3.38594315e+13 6.11193635e+14 5.53988615e-02 5.41912121e-01
7.77499974e-01 2.10420342e-01 2.93772416e+14 5.38167555e+15 6.18156924e+13 1.13241401e+15 5.20096481e-01 3.21501241e+13 5.88964542e+14 5.45875375e-02 5.41147405e-01
7.82500029e-01 2.10350823e-01 2.78112384e+14 5.16776663e+15 5.85011690e+13 1.08704397e+15 5.21743834e-01 3.05226242e+13 5.67158487e+14 5.38167460e-02 5.40412105e-01
7.87500024e-01 2.07822970e-01 2.63412192e+14 4.95387333e+15 5.47431042e+13 1.02952867e+15 5.24064600e-01 2.86889230e+13 5.39539531e+14 5.31729768e-02 5.39713746e-01
7.92500019e-01 2.08866300e-01 2.48964096e+14 4.74073289e+15 5.20002096e+13 9.90179340e+14 5.26176810e-01 2.73613044e+13 5.21009407e+14 5.25159509e-02 5.39040360e-01
7.97500014e-01 2.07144667e-01 2.35538592e+14 4.52908509e+15 4.87905632e+13 9.38175824e+14 5.28135180e-01 2.57680129e+13 4.95483658e+14 5.20057776e-02 5.38401021e-01
8.02500010e-01 2.06064698e-01 2.22273504e+14 4.31966971e+15 4.58027224e+13 8.90131433e+14 5.30210197e-01 2.42850704e+13 4.71956762e+14 5.14561341e-02 5.37792911e-01
8.07500005e-01 2.05990470e-01 2.09968192e+14 4.11322654e+15 4.32514465e+13 8.47285466e+14 5.32026827e-01 2.30109298e+13 4.50778598e+14 5.10470770e-02 5.37213019e-01
8.12500000e-01 2.04545889e-01 1.97256800e+14 3.91049535e+15 4.03480675e+13 7.99875748e+14 5.34217477e-01 2.15546428e+13 4.27307604e+14 5.04429190e-02 5.36663912e-01
8.17499995e-01 2.04110183e-01 1.84436800e+14 3.71221593e+15 3.76454290e+13 7.57701073e+14 5.35954595e-01 2.01762407e+13 4.06093372e+14 4.96837478e-02 5.36142401e-01
8.22499990e-01 2.02721757e-01 1.71971696e+14 3.51912806e+15 3.48624044e+13 7.13403824e+14 5.38073361e-01 1.87585311e+13 3.83863593e+14 4.88677005e-02 5.35649639e-01
8.27499986e-01 2.02994142e-01 1.60260400e+14 3.33197152e+15 3.25319223e+13 6.76370698e+14 5.39642096e-01 1.75555947e+13 3.64998101e+14 4.80977701e-02 5.35181277e-01
8.32499981e-01 2.00927245e-01 1.49039104e+14 3.15148609e+15 2.99460166e+13 6.33219418e+14 5.41815162e-01 1.62252058e+13 3.43087882e+14 4.72916902e-02 5.34741123e-01
8.37499976e-01 2.01344433e-01 1.38314400e+14 2.97841157e+15 2.78488344e+13 5.99686588e+14 5.43536186e-01 1.51368493e+13 3.25951361e+14 4.64389816e-02 5.34322959e-01
8.42499971e-01 2.00447444e-01 1.28275104e+14 2.81348772e+15 2.57124168e+13 5.63956423e+14 5.44980645e-01 1.40127695e+13 3.07345335e+14 4.55929141e-02 5.33928637e-01
8.47500026e-01 1.99842586e-01 1.18542704e+14 2.65745253e+15 2.36898805e+13 5.31072185e+14 5.47124624e-01 1.29613170e+13 2.90562670e+14 4.46076469e-02 5.33555681e-01
8.52500021e-01 1.98685483e-01 1.09516600e+14 2.50957717e+15 2.17593585e+13 4.98616552e+14 5.48596501e-01 1.19371080e+13 2.73539296e+14 4.36394629e-02 5.33204400e-01
8.57500017e-01 1.99565102e-01 1.00890896e+14 2.36175658e+15 2.01343019e+13 4.71324191e+14 5.50498128e-01 1.10838955e+13 2.59463085e+14 4.27185837e-02 5.32871036e-01
8.62500012e-01 1.97438122e-01 9.26040160e+13 2.21323486e+15 1.82835630e+13 4.36976933e+14 5.52091837e-01 1.00942059e+13 2.41251398e+14 4.18410254e-02 5.32560923e-01
8.67500007e-01 1.98249423e-01 8.49760320e+13 2.06472741e+15 1.68464493e+13 4.09331017e+14 5.53543210e-01 9.32523764e+12 2.26582405e+14 4.11560537e-02 5.32269616e-01
8.72500002e-01 1.97688870e-01 7.76779360e+13 1.91694960e+15 1.53560634e+13 3.78959601e+14 5.55447519e-01 8.52948733e+12 2.10492170e+14 4.05216371e-02 5.31998955e-01
8.77499998e-01 1.96656826e-01 7.07008480e+13 1.77061682e+15 1.39038044e+13 3.48203884e+14 5.56665838e-01 7.73977291e+12 1.93833207e+14 3.99300669e-02 5.31749679e-01
8.82499993e-01 1.97226898e-01 6.41570080e+13 1.62644445e+15 1.26534877e+13 3.20778594e+14 5.58548391e-01 7.06758518e+12 1.79170367e+14 3.94461723e-02 5.31519258e-01
8.87499988e-01 1.96253074e-01 5.79749000e+13 1.48514787e+15 1.13777524e+13 2.91464836e+14 5.59772193e-01 6.36894940e+12 1.63153910e+14 3.90364496e-02 5.31309448e-01
8.92499983e-01 1.95993608e-01 5.20272880e+13 1.34744247e+15 1.01970159e+13 2.64090112e+14 5.61320126e-01 5.72379026e+12 1.48239095e+14 3.86118808e-02 5.31118809e-01
8.97499979e-01 1.96238827e-01 4.62996720e+13 1.21404362e+15 9.08579330e+12 2.38242496e+14 5.62540829e-01 5.11112970e+12 1.34021131e+14 3.81367449e-02 5.30946415e-01
9.02499974e-01 1.94297392e-01 4.09169800e+13 1.08566672e+15 7.95006248e+12 2.10942211e+14 5.64329147e-01 4.48645198e+12 1.19040838e+14 3.76883433e-02 5.30793252e-01
9.07500029e-01 1.95861134e-01 3.58789520e+13 9.63025708e+14 7.02729223e+12 1.88619307e+14 5.65533876e-01 3.97417181e+12 1.06670608e+14 3.72564841e-02 5.30655966e-01
9.12500024e-01 1.93917916e-01 3.12022100e+13 8.46838908e+14 6.05066755e+12 1.64217236e+14 5.66575289e-01 3.42815871e+12 9.30414281e+13 3.68455083e-02 5.30536184e-01
9.17500019e-01 1.94659418e-01 2.68885300e+13 7.37820202e+14 5.23410561e+12 1.43623651e+14 5.67900181e-01 2.97244952e+12 8.15638975e+13 3.64432011e-02 5.30431140e-01
9.22500014e-01 1.93698783e-01 2.29390100e+13 6.36684973e+14 4.44325832e+12 1.23325104e+14 5.68885803e-01 2.52770658e+12 7.01579011e+13 3.60288227e-02 5.30340745e-01
9.27500010e-01 1.92244650e-01 1.93857100e+13 5.44148603e+14 3.72679903e+12 1.04609658e+14 5.70537686e-01 2.12627930e+12 5.96837520e+13 3.56257645e-02 5.30263809e-01
9.32500005e-01 1.90055631e-01 1.60855000e+13 4.60926475e+14 3.05713985e+12 8.76016720e+13 5.71246386e-01 1.74638009e+12 5.00421385e+13 3.48981907e-02 5.30199226e-01
9.37500000e-01 1.87563190e-01 1.30241400e+13 3.87733970e+14 2.44284925e+12 7.27246204e+13 5.72108686e-01 1.39757527e+12 4.16063870e+13 3.35904022e-02 5.30145400e-01
9.42499995e-01 1.84356071e-01 1.02431700e+13 3.25286470e+14 1.88839058e+12 5.99685357e+13 5.73037505e-01 1.08211863e+12 3.43642201e+13 3.14896897e-02 5.30100765e-01
9.47499990e-01 1.81744682e-01 7.78714800e+12 2.74299359e+14 1.41527274e+12 4.98524498e+13 5.74756622e-01 8.13437380e+11 2.86530257e+13 2.83892315e-02 5.30063322e-01
9.52499986e-01 1.79851551e-01 5.67866200e+12 2.33963332e+14 1.02131617e+12 4.20786680e+13 5.74383676e-01 5.86627335e+11 2.41693000e+13 2.42715898e-02 5.30031484e-01
9.57499981e-01 1.78152849e-01 3.93597300e+12 1.95843343e+14 7.01204803e+11 3.48900496e+13 5.75308502e-01 4.03409085e+11 2.00725421e+13 2.00975582e-02 5.30004827e-01
9.62499976e-01 1.77423171e-01 2.56983400e+12 1.59124378e+14 4.55948096e+11 2.82323516e+13 5.77330351e-01 2.63232674e+11 1.62993935e+13 1.61498448e-02 5.29983015e-01
9.67499971e-01 1.75685406e-01 1.63977900e+12 1.24515886e+14 2.88085239e+11 2.18756240e+13 5.79314649e-01 1.66891999e+11 1.26728695e+13 1.31692352e-02 5.29965960e-01
9.72500026e-01 1.75160488e-01 1.15591700e+12 9.27269616e+13 2.02470986e+11 1.62420998e+13 5.82357883e-01 1.17910575e+11 9.45871488e+12 1.24658134e-02 5.29953213e-01
9.77500021e-01 1.70917384e-01 9.14932625e+11 6.44678196e+13 1.56377891e+11 1.10186711e+13 5.87240994e-01 9.18315079e+10 6.47061535e+12 1.41920827e-02 5.29944523e-01
9.82500017e-01 1.76248740e-01 7.22604125e+11 4.04475150e+13 1.27358066e+11 7.12882354e+12 5.56258142e-01 7.08439614e+10 3.96546614e+12 1.78652292e-02 5.29939235e-01
9.87500012e-01 1.91178594e-01 5.75589812e+11 2.13754993e+13 1.10040451e+11 4.08653790e+12 5.09120703e-01 5.60238718e+10 2.08054105e+12 2.69275494e-02 5.29936510e-01
9.92500007e-01 2.20106849e-01 4.60028312e+11 7.96122408e+12 1.01255383e+11 1.75231995e+12 4.80053306e-01 4.86079811e+10 8.41206984e+11 5.77836157e-02 5.29935476e-01
9.97500002e-01 2.78725931e-01 3.64411500e+11 9.14140935e+11 1.01570935e+11 2.54794784e+11 4.63385105e-01 4.70664583e+10 1.18068108e+11 3.98638203e-01 5.29935435e-01
