# 104614M30  idx 1  channel total (DD+DT+TT+TD)  TH=THNTX  BT=BTN[DD+DT]  t = 12.329 s
# (TH/BT)_LOS = 0.505615  [cum (TH/BT)(rhot=1) must match this]
#   rhot          f             TH[n/m3/s]    BT[n/m3/s]    THKM14        BTKM14        DVOL[m3]      TH*f*DVOL[n/s] BT*f*DVOL[n/s] TH/BT_local   TH/BT_cum
6.87500000e-01 2.30668396e-01 7.79286784e+14 9.58541975e+15 1.79756832e+14 2.21105340e+15 4.77119893e-01 8.57655606e+13 1.05493756e+15 8.12991819e-02 5.34409280e-01
6.92499995e-01 2.27858920e-01 7.39753984e+14 9.38120409e+15 1.68559544e+14 2.13759103e+15 4.79810089e-01 8.08765696e+13 1.02563774e+15 7.88549078e-02 5.33228746e-01
6.97499990e-01 2.29129949e-01 7.02203328e+14 9.17833548e+15 1.60895812e+14 2.10303154e+15 4.82139915e-01 7.75742933e+13 1.01395545e+15 7.65066094e-02 5.32061656e-01
7.02499986e-01 2.25749532e-01 6.67349184e+14 8.97653636e+15 1.50653766e+14 2.02644889e+15 4.84985799e-01 7.30649372e+13 9.82798932e+14 7.43437287e-02 5.30930764e-01
7.07499981e-01 2.24718663e-01 6.33300608e+14 8.77552917e+15 1.42314466e+14 1.97202518e+15 4.87196416e-01 6.93350976e+13 9.60763599e+14 7.21666575e-02 5.29825370e-01
7.12499976e-01 2.25633100e-01 6.01750016e+14 8.57503634e+15 1.35774721e+14 1.93481203e+15 4.89548177e-01 6.64682673e+13 9.47183701e+14 7.01746316e-02 5.28736082e-01
7.17499971e-01 2.22477839e-01 5.71540416e+14 8.37478030e+15 1.27155077e+14 1.86320303e+15 4.92317587e-01 6.26006807e+13 9.17287619e+14 6.82454220e-02 5.27681667e-01
7.22500026e-01 2.21528740e-01 5.42477120e+14 8.17448112e+15 1.20174273e+14 1.81088250e+15 4.94748175e-01 5.94560021e+13 8.95930812e+14 6.63622696e-02 5.26652251e-01
7.27500021e-01 2.21723389e-01 5.15676416e+14 7.97386598e+15 1.14337523e+14 1.76799259e+15 4.96966302e-01 5.68218958e+13 8.78632739e+14 6.46708155e-02 5.25643468e-01
7.32500017e-01 2.19068717e-01 4.89444288e+14 7.77265496e+15 1.07221932e+14 1.70274555e+15 4.99601692e-01 5.35682587e+13 8.50694556e+14 6.29700264e-02 5.24667363e-01
7.37500012e-01 2.18557237e-01 4.64959200e+14 7.57057047e+15 1.01620198e+14 1.65460296e+15 5.01727164e-01 5.09856136e+13 8.30159251e+14 6.14166663e-02 5.23715592e-01
7.42500007e-01 2.18582173e-01 4.41498592e+14 7.36733496e+15 9.65037217e+13 1.61036809e+15 5.04099190e-01 4.86474480e+13 8.11785248e+14 5.99264991e-02 5.22785673e-01
7.47500002e-01 2.15598942e-01 4.18911488e+14 7.16267087e+15 9.03168736e+13 1.54426426e+15 5.06382167e-01 4.57348542e+13 7.81987883e+14 5.84853745e-02 5.21890629e-01
7.52499998e-01 2.16095752e-01 3.97975488e+14 6.95598240e+15 8.60008125e+13 1.50315825e+15 5.08967519e-01 4.37716202e+13 7.65058725e+14 5.72134122e-02 5.21015900e-01
7.57499993e-01 2.14631048e-01 3.77296000e+14 6.74544305e+15 8.09794358e+13 1.44778151e+15 5.11035383e-01 4.13833570e+13 7.39867578e+14 5.59334646e-02 5.20170775e-01
7.62499988e-01 2.13368505e-01 3.58237696e+14 6.53137802e+15 7.64366416e+13 1.39359036e+15 5.13310909e-01 3.92357620e+13 7.15345136e+14 5.48487157e-02 5.19354673e-01
7.67499983e-01 2.12848537e-01 3.39600704e+14 6.31447075e+15 7.22835129e+13 1.34402586e+15 5.15338600e-01 3.72504843e+13 6.92628403e+14 5.37813409e-02 5.18565402e-01
7.72499979e-01 2.11500680e-01 3.22020512e+14 6.09540469e+15 6.81075572e+13 1.28918224e+15 5.17666578e-01 3.52570061e+13 6.67366557e+14 5.28300463e-02 5.17805893e-01
7.77499974e-01 2.10790446e-01 3.05236288e+14 5.87486330e+15 6.43408933e+13 1.23836506e+15 5.20096481e-01 3.34634722e+13 6.44069308e+14 5.19563217e-02 5.17073870e-01
7.82500029e-01 2.10192034e-01 2.88963808e+14 5.65352740e+15 6.07378906e+13 1.18832643e+15 5.21743834e-01 3.16896199e+13 6.20001985e+14 5.11121265e-02 5.16370096e-01
7.87500024e-01 2.08949564e-01 2.73700704e+14 5.43208572e+15 5.71896428e+13 1.13503194e+15 5.24064600e-01 2.99710673e+13 5.94830062e+14 5.03859324e-02 5.15695840e-01
7.92500019e-01 2.08258435e-01 2.58682496e+14 5.21121908e+15 5.38728118e+13 1.08528033e+15 5.26176810e-01 2.83466243e+13 5.71049343e+14 4.96395358e-02 5.15049337e-01
7.97500014e-01 2.06809182e-01 2.44735600e+14 4.99161093e+15 5.06135692e+13 1.03231097e+15 5.28135180e-01 2.67308065e+13 5.45199743e+14 4.90293822e-02 5.14432965e-01
8.02500010e-01 2.06824230e-01 2.30941600e+14 4.77394473e+15 4.77643186e+13 9.87367443e+14 5.30210197e-01 2.53251288e+13 5.23512287e+14 4.83754239e-02 5.13841813e-01
8.07500005e-01 2.05407035e-01 2.18155808e+14 4.55890393e+15 4.48107376e+13 9.36430938e+14 5.32026827e-01 2.38405146e+13 4.98206381e+14 4.78526881e-02 5.13279999e-01
8.12500000e-01 2.05180462e-01 2.04987104e+14 4.34717198e+15 4.20593487e+13 8.91954756e+14 5.34217477e-01 2.24688391e+13 4.76497819e+14 4.71541280e-02 5.12743125e-01
8.17499995e-01 2.04037752e-01 1.91676192e+14 4.13943234e+15 3.91091793e+13 8.44600470e+14 5.35954595e-01 2.09607444e+13 4.52667503e+14 4.63049462e-02 5.12233318e-01
8.22499990e-01 2.02945284e-01 1.78721104e+14 3.93636847e+15 3.62706052e+13 7.98867417e+14 5.38073361e-01 1.95162465e+13 4.29849276e+14 4.54025342e-02 5.11749304e-01
8.27499986e-01 2.03320544e-01 1.66572992e+14 3.73866380e+15 3.38677114e+13 7.60147159e+14 5.39642096e-01 1.82764427e+13 4.10207406e+14 4.45541511e-02 5.11287503e-01
8.32499981e-01 2.00661309e-01 1.54911904e+14 3.54700181e+15 3.10848254e+13 7.11746025e+14 5.41815162e-01 1.68422297e+13 3.85634788e+14 4.36740415e-02 5.10853380e-01
8.37499976e-01 2.02106513e-01 1.43792608e+14 3.36206593e+15 2.90614226e+13 6.79495422e+14 5.43536186e-01 1.57959348e+13 3.69330350e+14 4.27691220e-02 5.10437563e-01
8.42499971e-01 2.00023090e-01 1.33363296e+14 3.18453964e+15 2.66757385e+13 6.36981457e+14 5.44980645e-01 1.45377612e+13 3.47142565e+14 4.18783596e-02 5.10046656e-01
8.47500026e-01 1.99561173e-01 1.23253000e+14 3.01510440e+15 2.45965133e+13 6.01697772e+14 5.47124624e-01 1.34573581e+13 3.29203667e+14 4.08785182e-02 5.09675762e-01
8.52500021e-01 1.99769311e-01 1.13899104e+14 2.85296783e+15 2.27535455e+13 5.69935418e+14 5.48596501e-01 1.24825155e+13 3.12664576e+14 3.99230243e-02 5.09323326e-01
8.57500017e-01 1.97536488e-01 1.04937504e+14 2.68999410e+15 2.07289860e+13 5.31371988e+14 5.50498128e-01 1.14112680e+13 2.92519285e+14 3.90103101e-02 5.08993437e-01
8.62500012e-01 1.98174694e-01 9.63286240e+13 2.52554518e+15 1.90898956e+13 5.00499144e+14 5.52091837e-01 1.05393755e+13 2.76321492e+14 3.81417147e-02 5.08681664e-01
8.67500007e-01 1.97312249e-01 8.84264960e+13 2.36046977e+15 1.74476308e+13 4.65749599e+14 5.53543210e-01 9.65801756e+12 2.57812528e+14 3.74613974e-02 5.08390728e-01
8.72500002e-01 1.96247333e-01 8.08443040e+13 2.19561654e+15 1.58654790e+13 4.30883891e+14 5.55447519e-01 8.81244096e+12 2.39333388e+14 3.68207756e-02 5.08120598e-01
8.77499998e-01 1.95987040e-01 7.35964480e+13 2.03183420e+15 1.44239500e+13 3.98213171e+14 5.56665838e-01 8.02932020e+12 2.21671668e+14 3.62216798e-02 5.07870362e-01
8.82499993e-01 1.96058589e-01 6.68195400e+13 1.86997144e+15 1.31005447e+13 3.66623961e+14 5.58548391e-01 7.31728817e+12 2.04777224e+14 3.57329201e-02 5.07639193e-01
8.87499988e-01 1.93971843e-01 6.03959000e+13 1.71087694e+15 1.17151040e+13 3.31861953e+14 5.59772193e-01 6.55778948e+12 1.85767093e+14 3.53011363e-02 5.07429489e-01
8.92499983e-01 1.95076932e-01 5.42175000e+13 1.55539939e+15 1.05765836e+13 3.03422541e+14 5.61320126e-01 5.93684921e+12 1.70317179e+14 3.48576066e-02 5.07237208e-01
8.97499979e-01 1.93768239e-01 4.82674880e+13 1.40438749e+15 9.35270616e+12 2.72125692e+14 5.62540829e-01 5.26127908e+12 1.53081812e+14 3.43690671e-02 5.07064340e-01
9.02499974e-01 1.94216823e-01 4.26757920e+13 1.25868993e+15 8.28835672e+12 2.44458759e+14 5.64329147e-01 4.67736128e+12 1.37955203e+14 3.39049284e-02 5.06908509e-01
9.07500029e-01 1.92313116e-01 3.74384600e+13 1.11915378e+15 7.19990691e+12 2.15227951e+14 5.65533876e-01 4.07179127e+12 1.21718697e+14 3.34524716e-02 5.06770973e-01
9.12500024e-01 1.93012099e-01 3.25756600e+13 9.86631055e+14 6.28749652e+12 1.90431731e+14 5.66575289e-01 3.56234016e+12 1.07893913e+14 3.30170633e-02 5.06649012e-01
9.17500019e-01 1.92289141e-01 2.80865200e+13 8.61968752e+14 5.40073281e+12 1.65747231e+14 5.67900181e-01 3.06707714e+12 9.41278825e+13 3.25841510e-02 5.06542566e-01
9.22500014e-01 1.92106018e-01 2.39589200e+13 7.46015562e+14 4.60265271e+12 1.43314079e+14 5.68885803e-01 2.61838379e+12 8.15293448e+13 3.21158448e-02 5.06450315e-01
9.27500010e-01 1.90666006e-01 2.02280200e+13 6.39620173e+14 3.85679579e+12 1.21953824e+14 5.70537686e-01 2.20044735e+12 6.95792526e+13 3.16250501e-02 5.06371533e-01
9.32500005e-01 1.92203472e-01 1.67867300e+13 5.43631278e+14 3.22646779e+12 1.04487819e+14 5.71246386e-01 1.84310806e+12 5.96882890e+13 3.08788892e-02 5.06303865e-01
9.37500000e-01 1.91234581e-01 1.35995500e+13 4.58897568e+14 2.60070425e+12 8.77570844e+13 5.72108686e-01 1.48788549e+12 5.02065902e+13 2.96352627e-02 5.06246812e-01
9.42499995e-01 1.91548832e-01 1.06925300e+13 3.86267733e+14 2.04814163e+12 7.39891329e+13 5.73037505e-01 1.17366197e+12 4.23985481e+13 2.76816547e-02 5.06198444e-01
9.47499990e-01 1.90980874e-01 8.12648900e+12 3.26590464e+14 1.55200398e+12 6.23725324e+13 5.74756622e-01 8.92024563e+11 3.58490260e+13 2.48828117e-02 5.06157317e-01
9.52499986e-01 1.90297977e-01 5.92737800e+12 2.78968179e+14 1.12796804e+12 5.30870800e+13 5.74383676e-01 6.47886429e+11 3.04923522e+13 2.12475058e-02 5.06122077e-01
9.57499981e-01 1.89970405e-01 4.10400700e+12 2.33779001e+14 7.79639874e+11 4.44110916e+13 5.75308502e-01 4.48533448e+11 2.55500786e+13 1.75550712e-02 5.06092327e-01
9.62499976e-01 1.88194950e-01 2.67455600e+12 1.90143632e+14 5.03337933e+11 3.57840713e+13 5.77330351e-01 2.90592266e+11 2.06592304e+13 1.40659773e-02 5.06068104e-01
9.67499971e-01 1.87604779e-01 1.70203000e+12 1.48929875e+14 3.19308962e+11 2.79399563e+13 5.79314649e-01 1.84980359e+11 1.61860260e+13 1.14283988e-02 5.06049025e-01
9.72500026e-01 1.84351677e-01 1.19309700e+12 1.11005106e+14 2.19949433e+11 2.04639775e+13 5.82357883e-01 1.28089286e+11 1.19173586e+13 1.07481272e-02 5.06034959e-01
9.77500021e-01 1.79154471e-01 9.40446812e+11 7.72380427e+13 1.68485251e+11 1.38375407e+13 5.87240994e-01 9.89414462e+10 8.12597113e+12 1.21759534e-02 5.06025396e-01
9.82500017e-01 1.83015898e-01 7.39447375e+11 4.84960151e+13 1.35330626e+11 8.87554177e+12 5.56258142e-01 7.52787623e+10 4.93709237e+12 1.52475904e-02 5.06019623e-01
9.87500012e-01 2.00524202e-01 5.85651625e+11 2.56468276e+13 1.17437325e+11 5.14280964e+12 5.09120703e-01 5.97897733e+10 2.61831086e+12 2.28352463e-02 5.06016608e-01
9.92500007e-01 2.12941875e-01 4.64682312e+11 9.55828453e+12 9.89503227e+10 2.03535903e+12 4.80053306e-01 4.75014295e+10 9.77080828e+11 4.86156601e-02 5.06015543e-01
9.97500002e-01 1.80577010e-01 3.65146188e+11 1.09819013e+12 6.59370067e+10 1.98307889e+11 4.63385105e-01 3.05542268e+10 9.18929220e+10 3.32498152e-01 5.06015505e-01
